Normals:0,Normals:1,Normals:2,Points:0,Points:1,Points:2,Pressure,SkinFriction:0,SkinFriction:1,SkinFriction:2,Cp,r,theta,xPrime,yPrime,x/c,isUpper,isLower
0.934762,0.354782,0.0172049,0.00101762,-0.0016141,0.11898,928.453,38.9201,-103.146,10.7902,0.08040444835339633,0.1189909480540852,-1.5843616402182756,0.00101762,-0.18852469363009805,0.5161096637856026,0.0,1.0
0.933705,0.352754,0.0609776,0.00430268,-0.01022,0.118553,625.734,38.1335,-101.863,4.96111,0.05418884648545926,0.11899269813312076,-1.6567898961940735,0.00430268,-0.19714589998782586,0.5960101542088097,0.0,1.0
0.934166,0.354581,0.0394532,0.00267505,-0.00596648,0.118842,776.887,38.5005,-102.375,7.81829,0.06727876442633608,0.11899167974102391,-1.62095935516212,0.00267505,-0.19288067646266763,0.5564731083967567,0.0,1.0
0.933416,0.349379,0.081458,0.00587169,-0.0143039,0.118131,484.95,37.7249,-101.377,2.24519,0.041996888619003386,0.11899384318614976,-1.691294778546775,0.00587169,-0.20125366565994882,0.6340921464875634,0.0,1.0
0.933332,0.344573,0.10069,0.00735903,-0.0181632,0.117601,362.286,37.2092,-100.77,-0.268436,0.03137413092117592,0.11899536560404358,-1.7240332066211586,0.00735903,-0.20515196173539638,0.6702270818825151,0.0,1.0
0.93361,0.332025,0.134654,0.00999979,-0.0250029,0.116344,229.476,36.0502,-99.5203,-4.68351,0.019872725049457515,0.11900029976605102,-1.7824816222554185,0.00999979,-0.21211584737587172,0.73472825594737,0.0,1.0
0.933427,0.338623,0.11848,0.00874569,-0.0217554,0.116992,276.363,36.6191,-100.101,-2.56856,0.023933160386459703,0.11899758608123108,-1.754652592894851,0.00874569,-0.20879942296566037,0.7040215759548799,0.0,1.0
0.934016,0.318173,0.162375,0.0121305,-0.0305132,0.115019,239.613,34.7119,-97.7301,-8.30509,0.020750593819291185,0.11899758709839456,-1.8301114614490699,0.0121305,-0.21777884803355585,0.7871286906969708,0.0,1.0
0.933821,0.325123,0.149213,0.0111203,-0.0279005,0.115681,215.703,35.4115,-98.7439,-6.59577,0.01867997704048848,0.11899803217385573,-1.8074612876451557,0.0111203,-0.21508433646019692,0.7622071872932826,0.0,1.0
0.933628,0.331454,0.135856,0.0100924,-0.0252424,0.116289,228.354,35.9978,-99.4564,-4.84131,0.019775559343651716,0.11899710197630865,-1.7845464627831211,0.0100924,-0.21235585741326396,0.736956208607326,0.0,1.0
0.934133,0.311327,0.174507,0.0130627,-0.0329237,0.114351,297.165,34.0261,-96.5968,-9.94114,0.0257346229641533,0.11899630760107643,-1.8511321033153088,0.0130627,-0.2202778851763361,0.8102277157957573,0.0,1.0
0.934152,0.304527,0.186028,0.0139508,-0.0352185,0.113665,380.888,33.4022,-95.5185,-11.4913,0.032985072507093434,0.11899611324429887,-1.871260323917028,0.0139508,-0.22267270541439405,0.8323473359645466,0.0,1.0
0.933795,0.294264,0.203452,0.0153145,-0.0387342,0.112513,559.068,32.7861,-94.3888,-14.0283,0.048415540831939344,0.11899375369589783,-1.902352208157169,0.0153145,-0.22636803010030154,0.8664583877494307,0.0,1.0
0.934009,0.2978,0.197315,0.0148282,-0.0374821,0.112941,489.305,32.9255,-94.618,-13.1523,0.04237403358226921,0.11899822394225049,-1.8912322571935813,0.0148282,-0.22505327966832966,0.8543186703934388,0.0,1.0
0.933601,0.291291,0.20864,0.0157274,-0.0397897,0.112149,617.051,32.6685,-94.1998,-14.77,0.05343689477109942,0.11899839674167884,-1.911734838891916,0.0157274,-0.2274933808233497,0.876838973428495,0.0,1.0
0.931468,0.281495,0.230373,0.0175996,-0.044509,0.110348,934.745,32.529,-92.4239,-18.7297,0.08094933838987592,0.11898626889267518,-1.9541883407121883,0.0175996,-0.23252157937491116,0.9233048690022523,0.0,1.0
0.932781,0.285506,0.219937,0.0166689,-0.0421789,0.111266,759.216,32.5345,-93.6617,-16.5148,0.06574844786012017,0.11899236261714446,-1.933140628109853,0.0166689,-0.23002897060998206,0.9002624936650919,0.0,1.0
0.930049,0.279256,0.238664,0.0183401,-0.0463321,0.109591,991.98,32.332,-90.9283,-19.773,0.08590591519183212,0.11898256498920334,-1.9707790513923489,0.0183401,-0.23448834656165066,0.9415051525048452,0.0,1.0
-0.895658,-0.388007,-0.217147,0.0169895,-0.0459549,0.109754,-447.964,31.484,-69.5901,-5.69085,-0.03879388434544434,0.11898652591789544,-1.9673257178812273,0.0169895,-0.2340852525196169,0.9340783053286597,1.0,0.0
-0.895141,-0.384209,-0.225804,0.0176939,-0.0472649,0.109193,-214.596,29.9954,-66.605,-5.79909,-0.01858411034144479,0.11898353676458773,-1.9793026374730098,0.0176939,-0.23550442813401531,0.9477356496649595,1.0,0.0
-0.897984,-0.395198,-0.193491,0.0149606,-0.0421242,0.111294,-1123.34,32.5862,-71.7466,-4.81073,-0.09728175040987991,0.11899917084433824,-1.9326274032811632,0.0149606,-0.2299810585415049,0.894607127974502,1.0,0.0
-0.896618,-0.391791,-0.206207,0.0160611,-0.0442137,0.110473,-772.987,32.4406,-71.4794,-5.42471,-0.06694102266818759,0.11899216359361654,-1.9514938734631235,0.0160611,-0.23221247824306443,0.9160593026648609,1.0,0.0
-0.901467,-0.399566,-0.166308,0.0126842,-0.0376837,0.112868,-1796.52,33.7884,-74.7626,-3.75219,-0.15557944188434264,0.11899263283787782,-1.8930334769148347,0.0126842,-0.2252570374683382,0.8493565530507466,1.0,0.0
-0.899602,-0.397884,-0.17993,0.0138168,-0.0399108,0.112103,-1451.63,33.1895,-73.1964,-4.25316,-0.12571181240541066,0.118995607337582,-1.9128232048053313,0.0138168,-0.2276175589852304,0.8719525221318434,1.0,0.0
-0.898178,-0.395491,-0.191948,0.0148294,-0.0418723,0.111388,-1160.81,32.6526,-71.9061,-4.74284,-0.10052666930162969,0.11899821868956695,-1.930368003345387,0.0148294,-0.22971035381343705,0.8920117712410205,1.0,0.0
-0.903537,-0.400313,-0.152704,0.0115643,-0.0354447,0.11359,-2137.7,34.3791,-76.4906,-3.16726,-0.18512578369077953,0.11899165877526878,-1.8732626784870994,0.0115643,-0.22290263343498296,0.8268492533646241,1.0,0.0
-0.905813,-0.40018,-0.138952,0.0104419,-0.0331585,0.114279,-2468.12,34.9524,-78.3528,-2.50232,-0.21374030464652982,0.11899233573323116,-1.8531957238750676,0.0104419,-0.2205160877547304,0.8040741245464826,1.0,0.0
-0.910829,-0.397819,-0.109963,0.00811445,-0.0282716,0.115587,-3095.24,35.9357,-82.1262,-0.921323,-0.268049179356808,0.11899427690254687,-1.810678213626725,0.00811445,-0.21546034473370743,0.7559815304331204,1.0,0.0
-0.908243,-0.399339,-0.124803,0.0092987,-0.0307836,0.114942,-2786.79,35.4674,-80.2248,-1.75252,-0.24133727030529425,0.11899282916613085,-1.8324738213996465,0.0092987,-0.21805124438121512,0.7806011998550569,1.0,0.0
-0.916536,-0.39242,-0.0771775,0.00554651,-0.0226333,0.116826,-3686.58,36.755,-86.1515,1.10659,-0.31925948993720077,0.11899823757052035,-1.7621607775956019,0.00554651,-0.20969402684977428,0.701396738555716,1.0,0.0
-0.913588,-0.395556,-0.0941612,0.00687006,-0.0255728,0.116216,-3395.58,36.3585,-84.0776,0.0246508,-0.2940587587522745,0.11899633085032496,-1.7873899665759245,0.00687006,-0.21269284782122,0.7297472264665601,1.0,0.0
-0.918855,-0.389382,-0.0633856,0.00448652,-0.020216,0.117262,-3890.83,36.9973,-87.7138,2.05445,-0.33694763201459316,0.11899186232679948,-1.7415184017110792,0.00448652,-0.2072265178959926,0.6781588231035549,1.0,0.0
-0.922718,-0.383456,-0.0391768,0.00264748,-0.0159319,0.117926,-4208.55,37.3812,-90.4333,3.77813,-0.3644623272450907,0.11899733994342059,-1.705084074702192,0.00264748,-0.2029004692694495,0.6374776318564157,1.0,0.0
-0.919609,-0.388395,-0.0588567,0.00413895,-0.0194247,0.117403,-3957.63,37.0782,-88.2295,2.36015,-0.3427325421285213,0.11899908982462848,-1.7347640852023405,0.00413895,-0.20643534719953277,0.6706841826799309,1.0,0.0
-0.928898,-0.370267,0.0036494,-0.000547907,-0.00812831,0.118716,-4635.32,37.7728,-94.804,7.31595,-0.4014208016361249,0.11899394135608796,-1.6391581645606028,-0.000547907,-0.19504989050707713,0.5640902913902979,1.0,0.0
-0.92585,-0.377409,-0.0182887,0.00108513,-0.0121715,0.118371,-4436.41,37.6139,-92.639,5.40888,-0.38419510596604356,0.11899512197249937,-1.6732612356746401,0.00108513,-0.19910992483095882,0.601983426951304,1.0,0.0
-0.934422,-0.352729,0.0489367,-0.00388697,0.000485817,0.118991,-4930.9,37.8437,-98.7057,12.063,-0.4270181628857486,0.11899199174380387,-1.566713544898633,-0.00388697,-0.18642636519948383,0.4840045132858263,1.0,0.0
-0.931768,-0.362046,0.0262474,-0.00222109,-0.00386917,0.11893,-4800.27,37.8293,-96.777,9.56618,-0.4157055459967902,0.11899292153942981,-1.6033180270702796,-0.00222109,-0.19078349619792717,0.524403305867199,1.0,0.0
-0.93677,-0.342554,0.0712568,-0.00552106,0.00486694,0.118893,-5030.19,37.7372,-100.24,14.7821,-0.43561672164640614,0.11899257352441622,-1.5298837062042243,-0.00552106,-0.18204479939431256,0.44350599722025974,1.0,0.0
-0.938747,-0.331818,0.0928145,-0.00709603,0.00918656,0.118638,-5120.05,37.5872,-101.508,17.7248,-0.44339863815595076,0.11899314235969062,-1.4935169976926865,-0.00709603,-0.1777182807230636,0.40363527311691205,1.0,0.0
-0.940359,-0.320767,0.11315,-0.00858736,0.0133572,0.118242,-5209.01,37.5217,-102.767,20.8296,-0.4511026142597688,0.11899405596852307,-1.4583082626047046,-0.00858736,-0.17353001501974386,0.3651413288952048,1.0,0.0
-0.941673,-0.309579,0.13187,-0.00996883,0.0172855,0.117733,-5298.3,37.5276,-104.03,24.0509,-0.4588351685123532,0.11899515872189928,-1.4250183361675364,-0.00996883,-0.16957028309387281,0.3288356518179312,1.0,0.0
-0.943706,-0.287466,0.163634,-0.012367,0.024247,0.116502,-5541.19,37.5275,-106.05,30.3071,-0.4798695520089398,0.11899845802782488,-1.3656004383022775,-0.012367,-0.16250434644009285,0.26425662216925305,1.0,0.0
-0.942774,-0.298394,0.148742,-0.0112348,0.0209384,0.11714,-5410.71,37.5955,-105.327,27.2203,-0.4685699251876025,0.11899662261829115,-1.393917525102005,-0.0112348,-0.1658714776955857,0.29499778550425837,1.0,0.0
-0.945258,-0.266805,0.187868,-0.0142544,0.0298482,0.115194,-5874.7,37.5502,-107.521,36.4226,-0.5087516683576847,0.1189982045210767,-1.317259794943191,-0.0142544,-0.15675155048604142,0.2118797367132208,1.0,0.0
-0.94451,-0.276983,0.176576,-0.0133654,0.0271968,0.11585,-5693.32,37.4983,-106.711,33.3565,-0.4930440785902554,0.11899953121857244,-1.3402130126141076,-0.0133654,-0.15948472023410953,0.23674037282588734,1.0,0.0
-0.94428,-0.280035,0.172803,-0.0130743,0.0263363,0.116041,-5649.06,37.507,-106.513,32.4669,-0.4892111426375241,0.11899207695762773,-1.3476201074362966,-0.0130743,-0.16035611553370635,0.24469013811679274,1.0,0.0
-0.946881,-0.245867,0.207262,-0.0158369,0.0346423,0.113843,-6328.43,37.5592,-108.745,42.7735,-0.548044890902484,0.11899713273138139,-1.2754002660037518,-0.0158369,-0.15176897473928758,0.166676365946256,1.0,0.0
-0.946035,-0.256546,0.197972,-0.0150684,0.0323005,0.11453,-6082.24,37.5861,-108.24,39.5346,-0.5267247259182332,0.11899766048225487,-1.2959094012332246,-0.0150684,-0.15421018694371347,0.18880264156966797,1.0,0.0
-0.947856,-0.234313,0.216016,-0.0165824,0.036944,0.113119,-6639.58,37.4845,-109.096,46.3046,-0.5749906211711775,0.11899902225228574,-1.2551232790812554,-0.0165824,-0.14935844301675216,0.14486930697108846,1.0,0.0
-0.948383,-0.228576,0.219676,-0.0169045,0.0379565,0.112778,-6823.49,37.4344,-109.251,48.0608,-0.5909173100791493,0.11899400479120786,-1.2461450960890397,-0.0169045,-0.14828379553455937,0.13517904504837885,1.0,0.0
-0.949072,-0.221108,0.22443,-0.0173257,0.0392734,0.112331,-7063.75,37.361,-109.454,50.3312,-0.6117239343901127,0.11899854414470791,-1.2344582072247323,-0.0173257,-0.1468987294672293,0.12267100643765072,1.0,0.0
-0.954907,-0.167463,0.245111,-0.01939,0.0460837,0.109696,-9379.34,35.062,-106.852,63.8338,-0.8122550722750042,0.11898285515858997,-1.1730801531866892,-0.01939,-0.13957642595602837,0.0570467188346514,1.0,0.0
-0.952654,-0.187036,0.239664,-0.0188224,0.0441308,0.1105,-8469.91,35.9426,-108.202,58.7322,-0.7334980242973151,0.11898645934996133,-1.190829932050968,-0.0188224,-0.14169263730269974,0.07592329970683975,1.0,0.0
-0.950664,-0.20534,0.232495,-0.0180845,0.0416986,0.111447,-7683.3,36.7588,-108.829,54.3822,-0.6653772436877796,0.11899246636220295,-1.2127655215060702,-0.0180845,-0.1443099605230506,0.09938047400589156,1.0,0.0
